item_id,features,caracteristiques_voiture,Nom,Prix_CA,Prix_US,Compagne_Model,Livraison,Class
48d0b699-fab1-496a-b61d-cb68eece5ba0,"[ 1.15286784e-02  4.30816513e+02  9.67636973e-01  6.65803467e+03
  5.43726310e-01  2.56028481e+02  2.62013222e+04  7.91972831e+00
  1.06120083e+01  9.17380157e-04  3.53987470e+00 -5.05334131e-01
  9.99550984e-01  1.17040418e-05  2.50409082e+04  6.26789766e+04
  1.00325859e+04  1.87728670e-04  3.63177376e+01  1.70743351e+01
  2.00149700e+06  2.26858306e+00  7.40465469e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  7.07638129e-03
  4.20381792e+02  9.71155062e-01  7.28910295e+03  5.18962883e-01
  2.39900994e+02  2.87360300e+04  7.99282195e+00  1.08133082e+01
  8.52004446e-04  3.62927538e+00 -4.92645659e-01  9.99491574e-01
  1.24867665e-05  2.52952578e+04  5.79246094e+04  1.00611309e+04
  1.95117376e-04  3.74750900e+01  1.70007496e+01  2.09062125e+06
  2.37196493e+00  7.74209375e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  7.50796696e-03  4.37271625e+02
  9.69960600e-01  7.28031216e+03  5.22884711e-01  2.47398562e+02
  2.86839770e+04  8.00709442e+00  1.07817556e+01  8.35590322e-04
  3.61215786e+00 -4.92602037e-01  9.99482009e-01  1.21100193e-05
  2.51619102e+04  5.75708984e+04  1.00434443e+04  1.86756268e-04
  3.69075928e+01  1.70219650e+01  2.09447325e+06  2.37619495e+00
  7.75590078e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  6.68954663e-03  4.34775183e+02  9.63174566e-01
  5.90508457e+03  4.99618610e-01  2.79353457e+02  2.31855631e+04
  8.15555723e+00  1.11045262e+01  7.85807207e-04  3.68275220e+00
 -4.80801569e-01  9.99457346e-01  1.07315054e-05  2.46653008e+04
  7.88842422e+04  9.97939746e+03  1.65425648e-04  3.47693558e+01
  1.71412830e+01  2.04665275e+06  2.32021618e+00  7.57318516e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'listen', 'marque': 'thought', 'annee': '1983', 'caracteristiques_techniques': 'Control have rule station usually.'}",Mercedes-Benz AMG GT3 Presentation Car 2015 gray / yellow 1:18 AUTOart,"163,23 ","(119,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",0
d5b1e25c-46dd-4bc2-bef7-0f15f6f049a0,"[ 2.30043767e-03  6.40827416e+02  9.28345760e-01  4.47138933e+03
  3.37352644e-01  3.43940799e+02  1.72447299e+04  8.36069155e+00
  1.21432200e+01  3.79757819e-04  4.50810030e+00 -3.69295476e-01
  9.97236205e-01  9.18300339e-06  2.26547363e+04  1.24301789e+05
  9.40066797e+03  1.47843399e-04  3.05759392e+01  1.71682682e+01
  1.71551512e+06  2.15495872e+00  7.03378516e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.26019918e-03
  6.04688375e+02  9.04564350e-01  3.16780398e+03  3.20781832e-01
  3.64720902e+02  1.20665275e+04  8.32788415e+00  1.22297970e+01
  3.55083145e-04  4.56324347e+00 -3.50729339e-01  9.96228148e-01
  8.66272785e-06  2.24241289e+04  2.54560000e+05  9.36273926e+03
  1.42286401e-04  2.96779823e+01  1.72149010e+01  1.81568900e+06
  2.28226614e+00  7.44931641e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  3.20218703e-03  6.47404987e+02
  9.26512350e-01  4.40450399e+03  3.33405657e-01  3.50557390e+02
  1.69706110e+04  8.31001313e+00  1.21266124e+01  3.72250862e-04
  4.51970531e+00 -3.63373192e-01  9.96913644e-01  9.01041949e-06
  2.25799863e+04  1.28273766e+05  9.38858301e+03  1.44573860e-04
  3.02818069e+01  1.71753998e+01  1.74273600e+06  2.18954659e+00
  7.14668047e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  2.03055459e-03  6.54275872e+02  9.40642511e-01
  5.51108674e+03  3.29705233e-01  3.22921505e+02  2.13900711e+04
  8.40915021e+00  1.22069512e+01  3.68003732e-04  4.53015180e+00
 -3.68768780e-01  9.97302951e-01  9.77765740e-06  2.26817266e+04
  9.60496172e+04  9.36160059e+03  1.55740738e-04  3.13042583e+01
  1.71032276e+01  2.69994175e+06  3.41822171e+00  1.11570758e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'education', 'marque': 'media', 'annee': '1991', 'caracteristiques_techniques': 'Now like place material rest.'}",MB 260 E (W124) 1984 Dark Blue,"190,44 ","(139,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",0
dc0d2f71-acdb-4d6f-adeb-555bdb8d0a0d,"[ 1.11974263e-02  4.27110147e+02  9.77457906e-01  9.47305009e+03
  6.29229582e-01  2.24011416e+02  3.74650902e+04  7.61179832e+00
  9.63188270e+00  1.22348678e-03  3.06162917e+00 -5.69786539e-01
  9.99749973e-01  1.84233668e-05  1.86911191e+04  2.59668516e+04
  7.51212305e+03  2.46601674e-04  3.32021141e+01  1.63413124e+01
  1.01224744e+06  2.12911320e+00  6.84105312e+04  2.49014187e+00
  1.60654000e+05  4.99996901e+00  6.34996033e+02  9.26873465e-03
  4.27715549e+02  9.77357435e-01  9.44439678e+03  6.21235031e-01
  2.24178351e+02  3.73498716e+04  7.68873284e+00  9.80560625e+00
  1.18907760e-03  3.09562295e+00 -5.65544630e-01  9.99762197e-01
  1.84091641e-05  1.86848105e+04  2.65085762e+04  7.51049365e+03
  2.44007315e-04  3.31836739e+01  1.63450489e+01  1.00632275e+06
  2.15054774e+00  7.01938750e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.05657991e-02  4.26981378e+02
  9.77561675e-01  9.51398979e+03  6.27211367e-01  2.24366451e+02
  3.76289778e+04  7.64158721e+00  9.73488724e+00  1.21569872e-03
  3.06826340e+00 -5.67871714e-01  9.99760634e-01  1.83943266e-05
  1.86858730e+04  2.59668516e+04  7.51140234e+03  2.43698581e-04
  3.31759377e+01  1.63403416e+01  9.97619562e+05  2.13158631e+00
  6.95749766e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  9.34165907e-03  4.27097823e+02  9.77325092e-01
  9.41727245e+03  6.26007883e-01  2.23319038e+02  3.72419920e+04
  7.67975165e+00  9.71434837e+00  1.20707633e-03  3.07525337e+00
 -5.68414151e-01  9.99758906e-01  1.84805212e-05  1.87008965e+04
  2.59668516e+04  7.51335596e+03  2.50444427e-04  3.32527695e+01
  1.63414497e+01  1.00587700e+06  2.13249063e+00  6.90607109e+04
  2.49018073e+00  1.61924000e+05  4.99996901e+00  6.37496033e+02]","{'modele': 'lay', 'marque': 'just', 'annee': '1978', 'caracteristiques_techniques': 'Lot business without yeah.'}",1/43 Almost Real 2019 Mercedes-Benz AMG G63 (W463) (White) Car Model,"163,23 ","(119,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
1d029101-1069-478e-a0af-019a31d571ab,"[ 1.41197362e-01  5.93273794e+02  9.47227771e-01  5.62022736e+03
  6.41125698e-01  3.96220074e+02  2.18876356e+04  5.65257826e+00
  7.78539268e+00  1.40077430e-03  3.17855965e+00 -4.75545044e-01
  9.95762599e-01  8.32353635e-06  2.12211270e+04  1.13996320e+05
  8.95688574e+03  9.17303551e-05  2.78947659e+01  1.71113567e+01
  1.53274112e+06  2.09762335e+00  6.84664297e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.41395886e-01
  6.12602342e+02  9.55141492e-01  6.82706999e+03  6.30046306e-01
  3.86673589e+02  2.66956776e+04  5.66610262e+00  7.84624059e+00
  1.37066970e-03  3.23406402e+00 -4.71767940e-01  9.95707958e-01
  8.52799440e-06  2.12951406e+04  1.07711750e+05  8.96649219e+03
  9.30639653e-05  2.82257786e+01  1.70695686e+01  1.57817588e+06
  2.16053057e+00  7.05197188e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.40362635e-01  6.14138907e+02
  9.55271790e-01  6.86416271e+03  6.31562993e-01  3.84876594e+02
  2.68425119e+04  5.68574782e+00  7.86313981e+00  1.35090346e-03
  3.23806732e+00 -4.73571943e-01  9.95862147e-01  8.56761199e-06
  2.13077344e+04  1.03001625e+05  8.96774512e+03  9.43282284e-05
  2.82875977e+01  1.70685081e+01  1.59568162e+06  2.18477917e+00
  7.13111875e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.41296506e-01  5.65720086e+02  9.25891665e-01
  3.81619079e+03  6.27906220e-01  4.22113326e+02  1.46990431e+04
  5.55298773e+00  7.74133181e+00  1.35002616e-03  3.23344044e+00
 -4.57458100e-01  9.94453391e-01  7.81531617e-06  2.10078516e+04
  2.13838062e+05  8.92328613e+03  8.70047297e-05  2.70267754e+01
  1.71588955e+01  1.55421288e+06  2.12724257e+00  6.94332031e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'difficult', 'marque': 'put', 'annee': '2014', 'caracteristiques_techniques': 'New skin describe page federal there.'}",Schuco 450018400 Mercedes-Maybach U L,"312,91 ","(229,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",0
8e13088e-fb4a-43ef-a9b0-383b0ecc5ff1,"[ 2.76215176e-01  1.92883824e+02  9.85558012e-01  6.67641587e+03
  6.83168497e-01  4.01234437e+02  2.65127796e+04  4.93828198e+00
  6.57692450e+00  1.59950643e-03  2.67308532e+00 -5.06103060e-01
  9.93756601e-01  8.41741166e-06  2.06912871e+04  1.19328961e+05
  8.75582617e+03  8.74411126e-05  2.74041023e+01  1.70478897e+01
  1.40902950e+06  2.02130318e+00  6.59753359e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.94570852e-01
  1.93213246e+02  9.85624828e-01  6.71892563e+03  6.71683696e-01
  3.98220268e+02  2.66824893e+04  5.42552475e+00  7.14985497e+00
  1.54075125e-03  2.72398329e+00 -5.36934469e-01  9.97156465e-01
  8.48091440e-06  2.07150703e+04  1.13908461e+05  8.75929980e+03
  9.38231024e-05  2.75061836e+01  1.70445480e+01  1.41439000e+06
  2.02907348e+00  6.62289609e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.33483257e-01  1.92864881e+02
  9.85528781e-01  6.66227275e+03  6.80425789e-01  4.01735796e+02
  2.64562261e+04  5.09748901e+00  6.80970767e+00  1.58399108e-03
  2.68417363e+00 -5.21398527e-01  9.95577197e-01  8.40694429e-06
  2.06870391e+04  1.20738734e+05  8.75513574e+03  8.75426558e-05
  2.73868752e+01  1.70486813e+01  1.40996812e+06  2.02266288e+00
  6.60197188e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  2.75934684e-01  1.92855166e+02  9.85579798e-01
  6.68550664e+03  6.83785465e-01  4.01299266e+02  2.65491714e+04
  4.93468282e+00  6.56664565e+00  1.60061282e-03  2.67151119e+00
 -5.07014955e-01  9.93786452e-01  8.41605925e-06  2.06907598e+04
  1.20738734e+05  8.75574512e+03  8.70201766e-05  2.74018993e+01
  1.70475636e+01  1.40903188e+06  2.02130651e+00  6.59754453e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'body', 'marque': 'physical', 'annee': '1983', 'caracteristiques_techniques': 'Family black miss page way.'}",1/18 Norev Mercedes-Benz AMG GTR Black Series (Black) Diecast Car Model,"217,66 ","(159,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
0797c5a5-57d9-438e-954d-26d4e9b729ff,"[ 6.40196848e-03  6.93286378e+02  9.42088266e-01  5.98520867e+03
  4.81299487e-01  3.56248858e+02  2.32475483e+04  8.16228760e+00
  1.12169165e+01  7.17738472e-04  3.94219613e+00 -4.61374411e-01
  9.99316286e-01  9.14817792e-06  2.17635273e+04  1.16118047e+05
  9.08458301e+03  1.37874973e-04  2.94983253e+01  1.70775909e+01
  1.95683288e+06  2.62413645e+00  8.56518125e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  4.89308881e-03
  6.89952547e+02  9.39888632e-01  5.73851624e+03  4.69376073e-01
  3.51183519e+02  2.22641124e+04  8.25034109e+00  1.13849201e+01
  6.90602595e-04  3.97467802e+00 -4.60685251e-01  9.99371603e-01
  9.27994006e-06  2.17798047e+04  1.13411141e+05  9.07984863e+03
  1.46055114e-04  2.96697483e+01  1.70822620e+01  2.12583925e+06
  2.85464382e+00  9.31755703e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  7.28271038e-03  6.95300341e+02
  9.41530675e-01  5.94533308e+03  4.80017273e-01  3.59319856e+02
  2.30860320e+04  8.10519720e+00  1.11645347e+01  7.13381344e-04
  3.94697619e+00 -4.57090037e-01  9.99236241e-01  9.07021604e-06
  2.17315586e+04  1.18190508e+05  9.07940820e+03  1.35029317e-04
  2.93702888e+01  1.70824528e+01  1.97020538e+06  2.64225578e+00
  8.62432344e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  5.90117886e-03  6.92055678e+02  9.43672015e-01
  6.14258328e+03  4.77124139e-01  3.51608517e+02  2.38782774e+04
  8.20345489e+00  1.12209072e+01  7.08713664e-04  3.95558555e+00
 -4.63094954e-01  9.99340071e-01  9.26852590e-06  2.16408926e+04
  1.14765211e+05  9.03091895e+03  1.45409023e-04  2.94938297e+01
  1.70649052e+01  2.81577825e+06  3.80132842e+00  1.24075359e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'rest', 'marque': 'care', 'annee': '2011', 'caracteristiques_techniques': 'Weight can poor check month various.'}",Norev 1/18 - Mercedes-Benz V-Class AMG Line - 2018,"156,42 ","(114,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
e84c6f47-063e-43d9-89fe-bd1c285603d7,"[ 9.18111463e-02  7.78275894e+02  9.22463799e-01  5.01738208e+03
  6.54415387e-01  4.05463563e+02  1.92912524e+04  5.70352608e+00
  7.74674064e+00  1.51193332e-03  3.20353393e+00 -5.01169931e-01
  9.97054903e-01  1.05084800e-05  1.63589375e+04  2.91980625e+05
  7.02539648e+03  1.74893474e-04  2.42516079e+01  1.67467327e+01
  9.69849875e+05  2.21570468e+00  7.23206016e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  9.84353513e-02
  7.80573427e+02  9.24610981e-01  5.17552026e+03  6.54588556e-01
  4.03959092e+02  1.99215076e+04  5.63832535e+00  7.63256286e+00
  1.51236313e-03  3.20355965e+00 -4.95204311e-01  9.96557974e-01
  1.05474119e-05  1.63301230e+04  2.84935906e+05  7.01269043e+03
  1.75698311e-04  2.42472725e+01  1.67406693e+01  1.14697775e+06
  2.62568688e+00  8.57024219e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  7.67642063e-02  7.79496143e+02
  9.22591468e-01  5.03353294e+03  6.52838036e-01  4.04657943e+02
  1.93546356e+04  5.81772881e+00  7.85608907e+00  1.49935368e-03
  3.21476937e+00 -5.05594830e-01  9.97419930e-01  1.05293911e-05
  1.63533037e+04  2.91980625e+05  7.02221875e+03  1.68818471e-04
  2.42619076e+01  1.67457123e+01  1.01961819e+06  2.33073115e+00
  7.60750625e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  8.69091552e-02  7.76893275e+02  9.21096668e-01
  4.92169100e+03  6.51439879e-01  4.07753870e+02  1.89098707e+04
  5.73270988e+00  7.79880472e+00  1.49578932e-03  3.21910177e+00
 -5.01402067e-01  9.97155604e-01  1.04495903e-05  1.63435840e+04
  2.99344281e+05  7.02278174e+03  1.67758641e-04  2.41825485e+01
  1.67509518e+01  9.74083875e+05  2.22547054e+00  7.26393594e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'already', 'marque': 'show', 'annee': '2007', 'caracteristiques_techniques': 'Station former top level behind study story.'}",1/64 Mini GT 1990 Mercedes Benz 190E 2.5-16 Evolution II #7 Klaus Ludwig AMG ...,"27,15 ","(19,95 $ US)",LiveCarModel.com,"Livraison à 136,08 $",1
03324a1c-9bd5-4eed-a759-2d96de436373,"[ 1.50816371e-02  3.24956136e+02  9.73192534e-01  6.05900040e+03
  5.19335747e-01  1.30904546e+02  2.39110455e+04  7.53707593e+00
  1.01769530e+01  8.49902826e-04  3.46219900e+00 -4.73889144e-01
  9.98838744e-01  2.84437592e-05  2.29089746e+04  2.56167949e+04
  8.54615039e+03  3.98990494e-04  4.56937828e+01  1.61372223e+01
  1.27261262e+06  2.21193242e+00  7.21974688e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  7.49142673e-03
  3.21411968e+02  9.71176269e-01  5.57369599e+03  5.06393967e-01
  1.28755106e+02  2.19733720e+04  7.76412444e+00  1.05104107e+01
  8.15081257e-04  3.51317859e+00 -4.75315746e-01  9.99076060e-01
  2.89156396e-05  2.28894082e+04  2.98051953e+04  8.52536621e+03
  4.25072300e-04  4.59119759e+01  1.62010670e+01  1.39442838e+06
  2.43206882e+00  7.93827266e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.32568802e-02  3.24947950e+02
  9.73044111e-01  6.02548141e+03  5.13882622e-01  1.30221630e+02
  2.37769777e+04  7.59204072e+00  1.02765267e+01  8.31134065e-04
  3.48022858e+00 -4.71603440e-01  9.98857889e-01  2.85926490e-05
  2.27172246e+04  2.56167949e+04  8.48189160e+03  3.98507371e-04
  4.54539223e+01  1.61306458e+01  1.55611788e+06  2.72607350e+00
  8.89790391e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.17385483e-02  3.28639171e+02  9.74482252e-01
  6.43738220e+03  5.15095930e-01  1.33122228e+02  2.54208896e+04
  7.61124079e+00  1.02491597e+01  8.38078111e-04  3.47812146e+00
 -4.78154612e-01  9.98969739e-01  2.79715423e-05  2.27789141e+04
  2.54324590e+04  8.52056152e+03  3.80338664e-04  4.52244682e+01
  1.61080418e+01  1.34698700e+06  2.34578061e+00  7.65662734e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'until', 'marque': 'somebody', 'annee': '2009', 'caracteristiques_techniques': 'Life time walk gun military.'}",1/18 GLM Mercedes-Benz Mercedes C63 C63s AMG W205 DarwinPRO Widebody (White ...,"353,73 ","(259,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",0
406f3b4a-cb34-4f48-b0e4-d0bdba606c2e,"[ 1.18716598e-01  3.18272057e+02  9.74991897e-01  6.36367282e+03
  5.30800030e-01  3.42664548e+02  2.51364192e+04  6.51156652e+00
  9.14606795e+00  9.14509812e-04  3.61296765e+00 -4.26665766e-01
  9.96168784e-01  1.14638715e-05  1.82267285e+04  6.70196328e+04
  7.65771729e+03  1.33586131e-04  2.74685879e+01  1.68103867e+01
  1.03322438e+06  2.00927687e+00  6.55827969e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.26728756e-01
  3.18930377e+02  9.74312578e-01  6.20815267e+03  5.29482815e-01
  3.45838743e+02  2.45136803e+04  6.46875624e+00  9.12301953e+00
  9.15770035e-04  3.61877592e+00 -4.21133307e-01  9.95799494e-01
  1.13593178e-05  1.81997832e+04  6.92003594e+04  7.65369092e+03
  1.30592423e-04  2.73434620e+01  1.68170929e+01  1.03190862e+06
  2.00668716e+00  6.54982695e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.30278269e-01  3.18111340e+02
  9.74430198e-01  6.22070815e+03  5.31627198e-01  3.45322534e+02
  2.45647213e+04  6.41637491e+00  9.06349595e+00  9.20187259e-04
  3.60812688e+00 -4.17058354e-01  9.95406772e-01  1.13761853e-05
  1.82038672e+04  6.84652891e+04  7.65424365e+03  1.30773929e-04
  2.73633347e+01  1.68171005e+01  1.03326112e+06  2.00934839e+00
  6.55851328e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.19209040e-01  3.20298136e+02  9.76330841e-01
  6.76651112e+03  5.25426542e-01  3.36244036e+02  2.67457464e+04
  6.53972509e+00  9.21299306e+00  8.99337442e-04  3.63417220e+00
 -4.25364411e-01  9.96230488e-01  1.16813580e-05  1.82722676e+04
  6.21995859e+04  7.66238770e+03  1.36111135e-04  2.77140121e+01
  1.67916088e+01  1.07609150e+06  2.09368968e+00  6.83380312e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'major', 'marque': 'he', 'annee': '1988', 'caracteristiques_techniques': 'Similar often morning crime left rest statement sort.'}",1/18 Norev 1984-1988 Mercedes-Benz 190 E 2.3 - 16 (W201) (Black) Diecast Car Model,"204,05 ","(149,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
038e7f1a-3032-4455-aea7-0d832381ee65,"[ 1.30338502e-01  3.42899269e+02  9.81702826e-01  9.37093259e+03
  6.86017572e-01  2.98741751e+02  3.71408311e+04  5.83616302e+00
  7.66506196e+00  1.58299143e-03  2.74718086e+00 -5.29284314e-01
  9.97779832e-01  1.12858488e-05  2.17085996e+04  4.91697695e+04
  8.90828516e+03  1.43970261e-04  3.17346497e+01  1.68773251e+01
  1.39569325e+06  2.00198579e+00  6.53448203e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.35935821e-01
  3.42698142e+02  9.81253368e-01  9.14090182e+03  6.81539372e-01
  3.01239060e+02  3.62209091e+04  5.81163389e+00  7.65345366e+00
  1.57116458e-03  2.76397971e+00 -5.23237560e-01  9.97563761e-01
  1.11928939e-05  2.16784961e+04  5.09332500e+04  8.90393652e+03
  1.40688004e-04  3.16036892e+01  1.68913136e+01  1.39570475e+06
  2.00200248e+00  6.53453594e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.33136712e-01  3.43463180e+02
  9.81861309e-01  9.46836853e+03  6.82873662e-01  2.97302486e+02
  3.75300109e+04  5.81715292e+00  7.66406467e+00  1.56235770e-03
  2.76539559e+00 -5.24215211e-01  9.97616283e-01  1.13401165e-05
  2.17249219e+04  4.85885430e+04  8.91039648e+03  1.42662204e-04
  3.18093796e+01  1.68704090e+01  1.40044438e+06  2.00889421e+00
  6.55703047e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.36399440e-01  3.42876252e+02  9.81496707e-01
  9.26589113e+03  6.84509243e-01  3.00769999e+02  3.67206883e+04
  5.79132323e+00  7.61208410e+00  1.58046877e-03  2.75269485e+00
 -5.22316057e-01  9.97455292e-01  1.12102407e-05  2.16837910e+04
  4.97542109e+04  8.90463281e+03  1.41580618e-04  3.16277504e+01
  1.68854713e+01  1.39707788e+06  2.00399852e+00  6.54105156e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'plan', 'marque': 'trial', 'annee': '2022', 'caracteristiques_techniques': 'Improve another military before.'}",1/18 Almost Real 2019 Mercedes-Benz Mercedes G-Class G63 AMG (Obsidian Black) Car ...,"517,03 ","(379,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",0
b66957c1-1e93-4284-b6f1-2ae616bd58e0,"[ 1.00311179e-02  3.08444045e+02  9.75952690e-01  6.41572471e+03
  5.80364884e-01  2.28159603e+02  2.53544548e+04  7.60967420e+00
  1.00646266e+01  1.05858905e-03  3.33892361e+00 -5.26127720e-01
  9.99576819e-01  1.44739197e-05  2.32032031e+04  6.10642266e+04
  9.22549023e+03  2.30191465e-04  3.66713181e+01  1.68955898e+01
  1.50500525e+06  2.07208490e+00  6.76328516e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.09926226e-02
  3.13272103e+02  9.75807639e-01  6.47715251e+03  5.65088847e-01
  2.21234535e+02  2.55953379e+04  7.51789274e+00  1.00507106e+01
  1.01664668e-03  3.40082599e+00 -5.12661448e-01  9.99449289e-01
  1.49231400e-05  2.32873145e+04  6.64732891e+04  9.22819043e+03
  2.21398892e-04  3.71787109e+01  1.68763618e+01  1.62526500e+06
  2.24110866e+00  7.31497891e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.00221400e-02  3.17197038e+02
  9.76342681e-01  6.70662262e+03  5.68894839e-01  2.16784485e+02
  2.65092934e+04  7.56698408e+00  1.00913183e+01  1.01048052e-03
  3.39233608e+00 -5.13938147e-01  9.99481133e-01  1.52281546e-05
  2.33691426e+04  6.07701016e+04  9.23857422e+03  2.40356851e-04
  3.75533142e+01  1.68494663e+01  1.62881300e+06  2.24620581e+00
  7.33161562e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.05778965e-02  3.22330247e+02  9.77161574e-01
  7.05852278e+03  5.60442885e-01  2.53306875e+02  2.79117609e+04
  7.68805823e+00  1.02238454e+01  9.94870996e-04  3.46591920e+00
 -5.18013646e-01  9.99559951e-01  1.30457038e-05  2.27784238e+04
  5.25186211e+04  9.16637500e+03  2.08549551e-04  3.48073730e+01
  1.69081802e+01  1.53077738e+06  2.10803342e+00  6.88062109e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'quickly', 'marque': 'old', 'annee': '2021', 'caracteristiques_techniques': 'Natural history yeah question energy.'}",Mercedes-Benz G63 AMG 6x6 Year 2013 red 1:18 AUTOart,"312,91 ","(229,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
